n_estimators,max_depth,learning_rate,accuracy,f1_score
10,3,0.01,0.8148148148148148,0.8648648648648649
10,5,0.01,0.8148148148148148,0.8648648648648649
30,3,0.1,0.8148148148148148,0.8648648648648649
20,5,0.1,0.8148148148148148,0.8648648648648649
20,3,0.1,0.8148148148148148,0.8648648648648649
10,5,0.1,0.8148148148148148,0.8648648648648649
10,3,0.1,0.8148148148148148,0.8648648648648649
30,5,0.05,0.8148148148148148,0.8648648648648649
30,3,0.05,0.8148148148148148,0.8648648648648649
20,5,0.05,0.8148148148148148,0.8648648648648649
20,3,0.05,0.8148148148148148,0.8648648648648649
10,5,0.05,0.8148148148148148,0.8648648648648649
10,3,0.05,0.8148148148148148,0.8648648648648649
30,5,0.01,0.8148148148148148,0.8648648648648649
30,3,0.01,0.8148148148148148,0.8648648648648649
20,5,0.01,0.8148148148148148,0.8648648648648649
20,3,0.01,0.8148148148148148,0.8648648648648649
30,5,0.1,0.8148148148148148,0.8648648648648649
