n_estimators,max_depth,learning_rate,accuracy,f1_score
10,3,0.01,0.7525773195876289,0.0
10,5,0.01,0.7525773195876289,0.0
20,3,0.01,0.7525773195876289,0.0
20,5,0.01,0.7525773195876289,0.0
30,3,0.01,0.7525773195876289,0.0
30,5,0.01,0.7525773195876289,0.0
10,3,0.05,0.7525773195876289,0.0
10,5,0.05,0.7525773195876289,0.0
20,3,0.05,0.9175257731958762,0.8
20,5,0.05,0.8865979381443299,0.7027027027027027
30,3,0.05,0.9381443298969072,0.8571428571428571
30,5,0.05,0.9587628865979382,0.9090909090909091
10,3,0.1,0.9072164948453608,0.7692307692307693
10,5,0.1,0.8865979381443299,0.7027027027027027
20,3,0.1,0.9484536082474226,0.8837209302325582
20,5,0.1,0.9587628865979382,0.9090909090909091
30,3,0.1,0.9484536082474226,0.8837209302325582
30,5,0.1,1.0,1.0
