learning_rate,epochs,accuracy,f1_score
0.001,100.0,1.0,1.0
0.001,150.0,1.0,1.0
0.05,100.0,0.99,0.989988865269764
0.05,150.0,0.99,0.989988865269764
0.1,100.0,0.99,0.989988865269764
0.1,150.0,0.99,0.989988865269764
0.001,50.0,0.94,0.9401442307692307
0.1,50.0,0.89,0.8902312080872786
0.05,50.0,0.74,0.7406262545162585
0.001,10.0,0.47,0.3218132744448534
0.05,10.0,0.45,0.2793103448275862
0.1,10.0,0.45,0.2793103448275862
