learning_rate,epochs,accuracy,f1_score
0.001,10.0,0.85,0.7810810810810811
0.001,50.0,0.75,0.7640692640692641
0.05,100.0,0.8,0.7555555555555555
0.1,50.0,0.8,0.7555555555555555
0.1,100.0,0.8,0.7555555555555555
0.1,150.0,0.8,0.7555555555555555
0.001,100.0,0.75,0.7285714285714285
0.001,150.0,0.75,0.7285714285714285
0.05,50.0,0.7,0.7
0.05,10.0,0.65,0.6993730407523511
0.1,10.0,0.65,0.6993730407523511
0.05,150.0,0.65,0.6913978494623655
