n_estimators,max_depth,learning_rate,accuracy,f1_score
10,3,0.01,0.2,0.2
10,5,0.01,0.2,0.2
30,3,0.1,0.2,0.2
20,5,0.1,0.2,0.2
20,3,0.1,0.2,0.2
10,5,0.1,0.2,0.2
10,3,0.1,0.2,0.2
30,5,0.05,0.2,0.2
30,3,0.05,0.2,0.2
20,5,0.05,0.2,0.2
20,3,0.05,0.2,0.2
10,5,0.05,0.2,0.2
10,3,0.05,0.2,0.2
30,5,0.01,0.2,0.2
30,3,0.01,0.2,0.2
20,5,0.01,0.2,0.2
20,3,0.01,0.2,0.2
30,5,0.1,0.2,0.2
