n_estimators,max_depth,learning_rate,accuracy,f1_score
10,5,0.1,0.8,0.5
10,3,0.1,0.8,0.5
30,5,0.1,0.7,0.4
30,3,0.05,0.7,0.4
30,3,0.1,0.7,0.4
20,5,0.1,0.7,0.4
20,3,0.1,0.7,0.4
30,5,0.05,0.7,0.4
20,5,0.05,0.8,0.3333333333333333
20,3,0.05,0.8,0.3333333333333333
10,5,0.01,0.75,0.0
10,5,0.05,0.75,0.0
10,3,0.05,0.75,0.0
30,5,0.01,0.75,0.0
30,3,0.01,0.75,0.0
20,5,0.01,0.75,0.0
20,3,0.01,0.75,0.0
10,3,0.01,0.75,0.0
