n_estimators,max_depth,learning_rate,accuracy,f1_score
30,5,0.1,0.9540229885057471,0.9354838709677419
30,3,0.1,0.9540229885057471,0.9354838709677419
30,3,0.05,0.9425287356321839,0.9206349206349206
20,5,0.1,0.9425287356321839,0.9206349206349206
20,3,0.1,0.9425287356321839,0.9206349206349206
10,5,0.1,0.9425287356321839,0.9206349206349206
10,3,0.1,0.9425287356321839,0.9206349206349206
30,5,0.05,0.9425287356321839,0.9206349206349206
20,5,0.05,0.9425287356321839,0.9206349206349206
20,3,0.05,0.9425287356321839,0.9206349206349206
10,5,0.05,0.9425287356321839,0.9206349206349206
10,3,0.05,0.9425287356321839,0.9206349206349206
30,5,0.01,0.9310344827586207,0.896551724137931
30,3,0.01,0.9310344827586207,0.896551724137931
20,5,0.01,0.7471264367816092,0.47619047619047616
20,3,0.01,0.7471264367816092,0.47619047619047616
10,5,0.01,0.632183908045977,0.0
10,3,0.01,0.632183908045977,0.0
