lr,epochs,accuracy,f1_score
0.05,100.0,0.7,0.8141592920353983
0.05,200.0,0.7,0.8141592920353983
0.01,100.0,0.7142857142857143,0.803921568627451
0.001,300.0,0.7142857142857143,0.8
0.01,200.0,0.7285714285714285,0.8
0.01,300.0,0.7285714285714285,0.8
0.05,300.0,0.7428571428571429,0.7954545454545454
0.001,200.0,0.7,0.7789473684210526
0.001,100.0,0.5857142857142857,0.6741573033707865
