lr,epochs,accuracy,f1_score
0.05,300.0,0.7311827956989247,0.5454545454545454
0.01,100.0,0.8172043010752689,0.5405405405405406
0.01,200.0,0.8172043010752689,0.5405405405405406
0.01,300.0,0.8172043010752689,0.5405405405405406
0.001,100.0,0.7741935483870968,0.4
0.001,200.0,0.7741935483870968,0.4
0.001,300.0,0.7741935483870968,0.4
0.05,100.0,0.6989247311827957,0.06666666666666667
0.05,200.0,0.6989247311827957,0.06666666666666667
