lr,epochs,accuracy,f1_score
0.001,100.0,0.7142857142857143,0.8
0.001,200.0,0.7142857142857143,0.8
0.001,300.0,0.7142857142857143,0.8
0.05,100.0,0.7142857142857143,0.75
0.05,200.0,0.7142857142857143,0.75
0.05,300.0,0.7142857142857143,0.75
0.01,100.0,0.5714285714285714,0.6666666666666666
0.01,200.0,0.5714285714285714,0.6666666666666666
0.01,300.0,0.5714285714285714,0.6666666666666666
