lr,epochs,accuracy,f1_score
0.001,300.0,0.8181818181818182,0.5
0.05,300.0,0.7727272727272727,0.4444444444444444
0.001,100.0,0.7272727272727273,0.0
0.001,200.0,0.7272727272727273,0.0
0.05,100.0,0.7272727272727273,0.0
0.05,200.0,0.7272727272727273,0.0
0.01,100.0,0.7272727272727273,0.0
0.01,200.0,0.7272727272727273,0.0
0.01,300.0,0.7272727272727273,0.0
