lr,epochs,accuracy,f1_score
0.05,200.0,0.8360655737704918,0.8529411764705882
0.05,300.0,0.8360655737704918,0.8529411764705882
0.05,100.0,0.819672131147541,0.8405797101449275
0.01,200.0,0.819672131147541,0.8405797101449275
0.01,300.0,0.819672131147541,0.8405797101449275
0.001,200.0,0.7868852459016393,0.8
0.001,300.0,0.7868852459016393,0.8
0.01,100.0,0.7213114754098361,0.7536231884057971
0.001,100.0,0.5573770491803278,0.6086956521739131
