lr,epochs,accuracy,f1_score
0.05,300.0,0.847457627118644,0.8767123287671232
0.001,200.0,0.8305084745762712,0.8717948717948718
0.001,300.0,0.8305084745762712,0.8717948717948718
0.05,200.0,0.8305084745762712,0.868421052631579
0.01,300.0,0.8305084745762712,0.868421052631579
0.05,100.0,0.8135593220338984,0.8607594936708861
0.01,200.0,0.7457627118644068,0.8
0.01,100.0,0.7288135593220338,0.7714285714285715
0.001,100.0,0.6949152542372882,0.75
