lr,epochs,accuracy,f1_score
0.05,100.0,0.8387096774193549,0.9019607843137255
0.05,200.0,0.8387096774193549,0.9019607843137255
0.05,300.0,0.8387096774193549,0.9019607843137255
0.01,100.0,0.8387096774193549,0.8936170212765957
0.01,200.0,0.8387096774193549,0.8936170212765957
0.01,300.0,0.8387096774193549,0.8936170212765957
0.001,200.0,0.7741935483870968,0.8444444444444444
0.001,300.0,0.7741935483870968,0.8444444444444444
0.001,100.0,0.6774193548387096,0.7368421052631579
