lr,epochs,accuracy,f1_score
0.001,300.0,0.9245283018867925,0.5
0.05,300.0,0.9245283018867925,0.5
0.001,100.0,0.9056603773584906,0.2857142857142857
0.001,200.0,0.9056603773584906,0.2857142857142857
0.01,200.0,0.9056603773584906,0.2857142857142857
0.01,300.0,0.9056603773584906,0.2857142857142857
0.05,100.0,0.8867924528301887,0.0
0.05,200.0,0.8867924528301887,0.0
0.01,100.0,0.8867924528301887,0.0
