lr,epochs,accuracy,f1_score
0.001,100.0,0.7037037037037037,0.6666666666666666
0.001,200.0,0.7037037037037037,0.6666666666666666
0.001,300.0,0.7037037037037037,0.6666666666666666
0.05,200.0,0.6296296296296297,0.5833333333333334
0.05,300.0,0.6296296296296297,0.5833333333333334
0.01,100.0,0.6296296296296297,0.375
0.01,200.0,0.6296296296296297,0.375
0.01,300.0,0.6296296296296297,0.375
0.05,100.0,0.5925925925925926,0.35294117647058826
