lr,epochs,accuracy,f1_score
0.05,300.0,0.8852459016393442,0.8571428571428571
0.05,200.0,0.8688524590163934,0.8333333333333334
0.01,200.0,0.8360655737704918,0.7916666666666666
0.01,300.0,0.8360655737704918,0.7916666666666666
0.001,300.0,0.819672131147541,0.7555555555555555
0.001,200.0,0.7540983606557377,0.6153846153846154
0.05,100.0,0.7377049180327869,0.5294117647058824
0.01,100.0,0.7049180327868853,0.5
0.001,100.0,0.6557377049180327,0.4
