lr,epochs,accuracy,f1_score
0.05,100.0,0.9166666666666666,0.95
0.05,200.0,0.9166666666666666,0.95
0.05,300.0,0.9166666666666666,0.95
0.001,100.0,0.8333333333333334,0.8947368421052632
0.001,200.0,0.8333333333333334,0.8947368421052632
0.001,300.0,0.8333333333333334,0.8947368421052632
0.01,100.0,0.7916666666666666,0.8780487804878049
0.01,200.0,0.7916666666666666,0.8780487804878049
0.01,300.0,0.7916666666666666,0.8780487804878049
